PC1,PC2,PC3,GHGIntensityCluster
-2065085.5361233985,-987720.3138583844,-92349.12457367696,0
1412900.531858252,1308172.275123131,-221195.20135932008,3
-2410468.272373691,625887.0854892597,1375043.0211033341,3
-2332577.407058213,-439133.67162911885,490276.91167832166,1
-2211463.5820712596,-435836.97443597997,425000.0909329625,1
-2660422.891818362,-991625.4641788506,237163.3429299993,0
-2774946.6927804947,346970.56075032,1358380.676232557,3
1801755.3880729587,2700581.0177034196,661192.7713494931,3
-2880048.0825865576,-993101.620359271,358863.49632564234,0
-2534048.0660734475,-990849.5061311296,167425.43070195336,0
3933634.0359354834,4024973.8373687733,515525.5632385884,3
-1481686.9089509666,1190055.1572073991,1301828.065569352,3
-2775446.539894855,-992392.5442743521,300877.24072175974,0
-2385988.9939845363,1767066.9436988598,2262796.9265737655,3
-2794838.675644955,-992506.9534026638,311560.0891396659,0
-2580100.5541683612,-991131.4116706798,192835.3504040186,0
-2661738.1197413076,-991697.0816568765,238139.81979597989,0
-2418986.7464064676,135877.82198896084,992601.858783873,2
3844101.555699033,1910373.7080352632,-1110152.6608545468,1
-1088216.6432268904,-626877.3381144688,-352952.82829284423,1
-2428496.227293127,-580756.1643150493,432337.99318686815,3
-2731420.985241251,-992084.4723978293,276433.51673275087,0
-2897011.0786352,-746095.3394664685,563536.3126906054,1
1604522.9202744556,1957153.587433102,178913.93540415575,2
-2832160.9653949225,-992778.9240246309,332324.67785723123,0
27406.38453290658,-973574.8526862888,-1252175.228507508,0
-1986269.1588799155,124339.87004979316,741356.8274513348,2
-2090070.5641778538,-987906.9760332154,-78430.35574298946,0
-2370573.147231902,-989741.6819221107,76803.85844727291,0
-2727537.8672949593,-652009.332793761,543050.4724286131,1
-2138915.0046758866,-988217.0668561962,-51436.177008171915,0
-2702187.4710648125,-885162.9405029193,344842.03331744357,0
-2504851.5820416003,-990661.3593911752,151278.80120129662,0
-2489459.235650733,-328594.6682238957,665442.5308778952,2
-2651404.961193177,-991579.8312856264,232225.36335789104,0
-1821945.8231459318,1329046.0858925139,1601681.0040797452,3
-3352639.135853347,-981451.3885101442,632103.4755658912,0
-2933477.69672779,-993477.2027022053,388535.23727027536,0
-2577508.082281862,-991092.442714534,191313.79508930596,0
888699.2746272502,1853888.2030012025,502519.8411345646,3
838204.596759371,945021.634599757,-190633.30521339225,1
-2843115.9296239614,-758690.4448663095,523450.55492801423,1
-2465736.570820635,-821581.072225625,263033.03097662446,1
-2410461.8861332303,-990006.9213702644,98895.97411271965,0
-2585615.806981883,85572.78926590888,1045871.5045217753,2
-2920394.1941537587,-993391.5595241421,381294.37265821005,0
-2691123.346025033,-991834.7119615288,254186.73058718053,0
-2941332.3850931074,-993536.8295009115,392914.68877144944,0
-457707.4230194641,198154.86846264137,-54541.60854558123,1
-2927209.421319209,-993448.8996037144,385116.37290788395,0
-2723292.832499223,-740901.378333956,470410.1988844266,0
-3201773.3106284463,-824791.0294343801,671388.7087941966,0
-2917286.819754244,-993376.2849480264,379594.63045770396,0
-2969200.8484238554,-993688.2226574427,408215.6390560515,0
-2165882.2448584107,-988298.0199085018,-36888.625179184484,0
-3051012.6948220213,-994244.2050681415,453573.8403250536,0
-2753739.0527713187,-992283.711388921,288994.79103506176,0
-3147829.242962797,-994810.79224991,506890.50223364565,0
1802025.907084539,536163.2089055801,-1050923.9562751274,1
-3154474.1989144124,-932834.3366890132,559869.4360833565,0
-2739577.9057814125,-992171.7545899994,281081.5365476568,0
-1894599.2465783895,-873773.5854776881,-97943.65874989796,0
-2999361.752918518,-993905.1971704023,424984.8395198245,0
-1570627.0533868517,-984403.3852190786,-366316.25494783034,0
-3059372.2854495114,-994308.9184005933,458239.7506922878,0
-2365629.3475757726,-644656.4376854259,346511.2313046942,1
-2340501.1800570767,-989497.0101884684,59972.309237432084,0
-2350018.8485494033,-506254.1636186421,447234.61929786316,2
-2692898.0015047044,-197001.01896058756,883161.3117795477,3
-2601140.179207555,-991310.8165278498,204643.85478952347,0
-2789662.660904848,-992537.6114557247,308950.1292301844,0
-2844592.618594152,-992862.5541736603,339213.6785983853,0
-2810898.880154631,-508090.80996777036,703246.5606351946,2
-2582602.529113182,-991133.0749829112,194161.97874616855,0
-2268098.8432543017,-977282.6285110061,29439.84333985427,0
-2182973.8662602,-650677.4156173067,239859.6042647495,1
-2238546.1521398416,-736724.9798221863,202454.98416333587,0
-2787285.38491504,-992439.9276267159,307310.4669661869,0
-2851222.835459348,-992949.973419039,343056.7363023676,0
-2937092.738541494,-993483.587304644,390467.7564339857,0
-2731619.1529809153,-992123.8991071874,276693.6209251074,0
-2767086.720934027,-992392.6389772035,296466.89515296393,0
-2837111.9230387523,-992851.566096312,335223.44254977634,0
-2671675.268001064,-991756.755409156,243618.1817212028,0
-2698236.5358278044,-457452.70369089476,680364.6845225376,2
-2458731.5800704067,-990369.6909262681,125794.74309849972,0
848478.2872266457,-955189.6161695897,-1696612.8544810396,0
-1123345.4480538624,-809738.1027333866,-478879.3386818884,0
-2876487.2900046003,-993103.8316006666,356993.5123247539,0
-864231.0161318178,-979688.9983997369,-757616.9846977551,0
-1850599.6869635081,-379918.69228419766,267992.4562990952,2
-670806.0689137559,40340.8634124496,-59824.85169763048,2
-2166097.667989283,-988362.5770576341,-36520.27052865818,0
-1845139.9952570745,-986195.9261299905,-214408.58425944205,0
-2470720.202959253,22125.96945346694,932166.3136836819,3
-1158150.9647934865,-981727.8595699044,-594498.1939712266,0
-2882323.487269726,-993151.5820587048,360261.1334708603,0
-3222663.214765376,-718909.0446565159,766921.1321547943,2
-2919922.9566738703,-993386.9532962367,381027.57053722336,0
-2894147.837026392,-993218.0519618432,366762.0133691477,0
-878195.1201269673,-329684.64707190613,-236115.35865022894,1
1485806.4072007504,336312.69977717067,-1030986.0667886747,2
-2296433.2735054297,-989253.9697190773,35762.8068168778,0
-2934244.7915135734,-993478.872672632,388946.5521881225,0
-3047364.537122124,-246515.72839584947,1041714.2279806691,2
-3021573.628154061,-994058.7997912247,437310.03777230997,0
780364.2336556655,-902495.6610346143,-1618106.5079002683,0
-1097908.440209264,-981463.8650599858,-627324.2470828166,0
51957428.429059505,41863559.38937238,3567865.1285630814,3
-1601387.132591287,-984773.7871155844,-348625.61275012593,0
-2958608.9089325718,-993652.3951233004,402485.88296457723,0
557589.1753973961,3110157.0767316064,1679595.418241297,3
-1370024.5721723156,-855156.4509364001,-376047.96721537143,0
41175.03498455556,1001086.6568924474,300776.2140923923,2
-1817733.0203962533,-243697.27771617193,356896.25370463444,2
-2300820.458369841,-530793.8999551868,399883.6547777972,0
-2864729.628420294,-993023.290356712,350472.30256476195,0
-2042047.749826774,-987513.9580217493,-105318.20705968305,0
-3006445.5482245563,-993887.8721703946,428653.96472238004,0
4999230.622039752,-940375.3957158189,-4006337.3343502576,0
-2671920.6701771882,-991706.9199149435,243551.04395856382,0
-1788988.1933726594,-985864.9637886739,-245340.5394945359,0
-2447130.8946761815,-259428.5171646946,696346.6861680619,3
-2223760.21420878,-988780.371618473,-4448.656201738748,0
-500982.1401850479,-776847.1398593975,-800672.2866449371,0
-1938629.3800389788,-986849.3501861297,-162504.76976955542,0
-2865781.8003778704,-993042.405225437,351102.8516490072,0
-2683944.028000647,-656881.9192077377,514923.82476739504,2
-2793460.9533896586,-992527.7508654267,310915.2411598711,0
-2334204.627722578,-989522.8034013659,56751.95042820403,0
-1687532.605124519,-81244.5443959675,411927.2475583002,2
-2440095.7440361767,-990236.6638147677,115437.47248973488,0
-849542.3389897877,468012.4352169329,377488.9875042812,2
-2802889.156829951,-992578.6969817964,316090.6466778422,0
-2799310.8074458726,-992575.5226013856,314190.1516841438,0
-2651863.668048138,-991603.4047041431,232560.3850377649,0
-2041109.868549394,522740.75826575945,1087118.4793549739,3
-2899382.4138678163,-993210.5543202348,369494.2453987582,0
-2424796.6562094064,1284666.716758431,1903386.1800679401,3
-2854995.7873058557,-992945.035888585,345027.9013092975,0
4780072.5794655755,5396810.9276658,1126868.8901707304,3
-2503314.610252157,-990661.1246908358,150466.9545670898,0
-1594430.1878592847,-327835.42284318956,165599.26995320403,1
-2990698.5299913385,-993848.6474131845,420190.93736919225,0
-1687737.3197154428,-867455.0245917924,-208248.0521538714,0
-3176442.5925541646,-995072.84439484,523021.04151878826,0
1586738.447666327,5508387.935710051,2995687.82528721,3
-2539361.813092198,1031911.267521479,1767763.5926451841,3
-1903026.154795186,2211161.902482217,2343376.6230613072,3
-2097056.5295126894,2296856.800618539,2519816.629265289,3
-2625831.882674856,1355828.1046254314,2071973.2681609993,3
-2345110.832416272,-989612.4393651586,62859.8056307924,0
5345080.230200265,1738095.2201250182,-2082614.8567780415,2
-1055401.0655798581,-2227270.8106011758,2595196.952843971,3
-2241722.1326311915,-988864.4005981088,5359.738075957517,0
-2549582.1062864456,-990973.8468040833,176111.89437714173,0
-2367561.254625554,935268.042346109,1595290.7087149161,3
-2631275.9717017915,-991452.3057303855,221101.99676041602,0
-2734793.6402415335,-279665.0952123529,841256.6329223221,3
-1869612.2126652563,-986450.0107791674,-200494.37933377083,0
-2190070.957267252,-988518.6835540895,-23255.85516766482,0
12198962.942338306,-10416034.356045784,7720859.9641758185,3
-986633.0478096567,-980607.3335011427,-689413.4403246449,0
-1775037.8658839716,-985712.4923938427,-253302.40371065354,0
-103816.39031426515,-974677.5108021726,-1178590.5736782374,0
-602735.888561164,41.60326213412918,-130807.1796509889,1
-1514405.3901546637,-983957.0034652076,-397740.43032237736,0
-2836518.8783458816,-992826.1380428224,334810.2257824393,0
-2867543.520369798,-993030.7744020501,351986.4647399978,0
-2795940.9341456117,-746869.088873775,506300.7614387504,1
-2951883.233837339,-993602.3666703566,398739.9776691934,0
-2898921.100116909,-993230.4379500395,369329.297855336,0
-3162074.981030638,-994978.289176936,515067.5082691818,0
-1362010.1337348958,156570.5779381179,419068.10322830005,3
-2042902.3322983026,1815935.261144545,2109608.7393185757,3
-2147134.7831140785,-1527.7638021542225,732349.7223271354,2
-2371467.5139196347,377581.8944326596,1157449.3484428332,3
-2034061.1002289958,-987514.4931705137,-109529.92734771385,0
-2496922.955602775,-306655.0601618682,686990.1235970134,3
-2763981.208751751,-992375.8215789228,294762.0486472293,0
-2542795.7613792797,-990863.762657387,172097.0429506409,0
-2847192.0098741055,-990055.8633813657,342931.6056282611,0
-2865664.5421815575,-993035.4956989356,351013.7250878138,0
-1559446.1345728622,-984229.2111285384,-372902.57666930126,0
-2700825.1398776975,-991916.6771488265,259628.86294751376,0
-2653149.6163656525,494239.07541728497,1406568.8795055686,3
-3100512.628514875,-994574.4160558556,480993.242996568,0
-2916687.658819657,-993348.3643140267,379168.35299541533,0
-2920103.7708500912,-993383.7008107052,381110.1378347575,0
-2827641.280185002,302931.31341648253,1353228.568089578,3
-2140633.7662771894,-988256.8450593037,-50372.4063867057,0
-2958648.848046108,-993646.811733052,402484.9271982683,0
-3247184.875933518,-995527.4748259387,562138.9770363116,0
-1884915.4217457674,-646966.2481701097,76050.27207799943,1
-902675.6202660943,3168811.3748657056,2539697.28778627,3
-2427376.1840682956,-990137.4572764297,108335.11632455362,0
-1586138.754148545,-959054.7723192353,-337518.2994372259,0
-2784064.228461176,-992507.8579100943,305878.9578388234,0
-2784654.986072299,-992493.8996223531,306135.5777354686,0
-1551217.9940188697,-558786.4013822607,-41387.803357297555,0
-2618739.0872994806,-991401.239720442,214285.94891336974,0
-2352266.253999819,1283263.8019029158,1861706.9231037707,3
-2279683.6153966547,548193.0558651452,1240626.4178478122,3
-2789865.795740108,-992525.6558927335,309010.13697024947,0
-2720433.6240711585,-992052.1890410279,270509.1148008145,0
-2576589.7847037716,-451744.1229728203,616843.6942830166,2
-2691800.0039191097,-991864.6453195622,254661.83657650783,0
-2356647.7113366053,-989631.346163059,69021.36302193359,0
-2711016.2770960066,-992002.9633888055,265346.22538137465,0
-2062848.366872526,-987512.4444756574,-94349.5764457829,0
-2836322.5277377325,-992841.0749406788,334765.55962071795,0
-2077091.8204708763,-951009.0188331234,-56628.837917335215,0
-545416.0007117605,-918830.131827665,-887270.1975657552,0
-2400715.307382379,-554097.0731897732,437363.9833764277,1
-2951377.8898786176,9935.245983585133,1190957.6555949803,3
-204560.7074634824,8106433.813149482,6050462.888135941,3
-2770200.0538013857,-627316.4013664911,586309.5817362261,2
-1432189.0603345805,-512962.439619207,-70923.8843899864,2
-2747361.738536075,-992195.3354778393,285281.39295858145,0
-2912351.258792378,-18760.872058943613,1146389.5037931548,3
-2846303.7015986717,210975.20877805224,1291071.126182123,3
-2932144.4535765075,26918.84711964859,1193622.5661342721,3
-2314087.9404631155,-989354.1776673408,45472.92245907115,0
-2920468.280519196,-993360.4388396648,381210.68188689346,0
-2401018.2138218265,-989956.805980902,93715.68484860519,0
97434.98756633839,6828966.561699545,4872298.558593142,3
-2126787.7024714556,-988109.4709788761,-58259.15073293878,0
-2395598.426241993,-989905.472058144,90653.62761292444,0
-2857505.251332539,-992975.4180385442,346471.78374004964,0
-2721830.946133206,-992071.7310712854,271323.4536773472,0
-2818076.7410926525,-992723.9003459165,324676.6254255181,0
-1690409.6422414505,-985050.7029346982,-300563.989449829,0
-3146104.6397273997,-397927.06699901645,977362.1452031822,2
-72294.07451777812,-974417.3994093176,-1196248.2540302537,0
-3115947.02459535,-994678.4892648109,489547.1725709636,0
-2177999.685305454,-988444.0659709747,-29919.158362278133,0
237854.44809469767,-972557.1116743623,-1367224.8723656633,0
-2693518.33295103,506321.9752116628,1438932.6264652568,3
-2126963.028191589,96323.13797826518,798343.724267686,3
-2762828.6840620693,-770968.9330178301,468968.8868780667,1
-2288122.1381461667,-989180.5271916856,31088.02269135439,0
-2188392.6767882537,-988507.4392546666,-24185.693247262738,0
-1124836.7439753087,-619076.9989410894,-326286.67220438074,1
-2531592.807103252,-990857.8595623821,166162.96997341397,0
-2471382.8680035854,-990402.7113166553,132599.95593868895,0
-2170923.3152260403,-455503.52836101945,386990.9323931701,1
-314490.1064737723,195210.97576543048,-137316.3220357335,1
-3253069.916897102,-744718.2795237842,763467.2825508201,1
-2953581.8085203813,-510420.05090952956,781182.1319013932,2
-3222151.819471792,-995370.8398004655,548313.3321102778,0
-2674517.0901731984,-991796.6618379549,245274.9958497116,0
8466754.200136127,-918121.0170732081,-5923634.961658244,0
-2047896.683097831,387928.0205138497,984615.0210007257,3
-533696.7780178916,193521.68169958785,-14996.097102315747,3
-942971.8394707628,706058.4741903542,617481.2841609288,2
-3369938.3213154464,-836716.8635852471,756131.347361752,0
-3184896.938483723,-995114.5700944965,527646.2529662881,0
-3210405.0425349385,-672969.4181746909,796334.8790718619,2
-2879291.347930556,-791042.8195480957,518048.0160238637,0
-2424653.372854065,-990119.546995996,106827.87405784044,0
-2263088.4614821933,-775870.5510737768,185858.69972357358,1
-1727127.1598486549,-63868.517519108485,447621.80174835364,2
1226192.0928690652,932969.9231800569,-416290.2963554241,2
-2586395.8846655255,-991180.5626527274,196350.73997405288,0
-1321257.0120707373,-982824.7392002204,-504114.421592567,0
-2537567.3486208227,-990875.6907750575,169385.54327947332,0
-2929534.944373856,-730447.4081429549,594110.7487030491,2
-2545148.327359384,-990859.4012351473,173321.07171474176,0
-257340.97613274585,325631.52863818326,-65488.62938176049,2
-1804763.8359594725,-985905.5539747501,-236857.0223982453,0
-2987498.700326983,-993836.5034100768,418454.76579276146,0
-3068774.4202541444,-994325.1979944536,463264.6331141809,0
-2980455.1760379546,-993775.3953234938,414497.44821579754,0
-3014757.9025896396,-994007.1409697752,433510.1887140803,0
-2447316.8509175084,-990306.6464260314,119523.49719224242,0
-2239522.655845821,-829467.6477471186,130335.33692286722,0
-2036278.979245508,-477931.7754224126,294473.74390801304,2
-2232384.5753420237,-256536.87355115823,578793.3202860622,3
-262931.1321243751,1134553.0064807152,575733.3977773861,2
-1197220.3814634932,286024.49663971073,427337.1214405503,2
-2402000.5527283875,-66666.44189307466,823170.6694285517,2
-2098835.9601851683,-987802.7216935052,-74216.96120089176,0
-1270674.9992038584,-844841.3862014973,-423651.4489089324,0
-141733.34967663,1934103.5678566084,1139265.6546573974,3
1955052.3733204477,2565696.916599012,466418.46801194164,2
-2450182.8701772843,-990289.3337583765,120967.33235458343,0
-2638707.758146394,290972.7161713996,1238294.9680046574,3
-1493775.8354564337,-983961.485055275,-408607.0969854301,0
-2138419.171694666,-988132.7001662963,-52030.632420493755,0
-2827124.9771113703,-875139.2265568776,422558.5994419989,0
-1172109.3543509636,-981766.4866289364,-586981.2227752818,0
-2575704.1161118164,-991098.6625733696,190386.5442299071,0
-2169450.361580217,-988405.4748404704,-34582.11489865463,0
-989923.2073569563,5178612.657982923,4177058.380266429,3
-2688514.5827864073,-991841.4517988628,252836.91282969364,0
-2899794.005090038,-383093.5859110812,851742.5088491424,3
-3179994.771351457,-995040.6300513664,524768.1100942116,0
-2993669.876440039,-993829.8158073188,421684.35194391327,0
-2898539.036724436,-389256.0469488697,846180.971865934,3
-2649911.1442686273,601954.4147196669,1490150.7398276487,3
-3463941.9852614827,-996933.5760677872,682049.5169218981,0
-2960134.1171335815,-545933.4886035187,756867.9457169289,2
-2899535.4067591415,-993195.5854181856,369515.90975137247,0
-1590059.3461205852,-88278.69243526738,352465.4073722568,2
-2826431.335572982,-992786.5281882429,329331.6719263771,0
-1912978.8476690117,-284561.6468561884,377422.2907666735,1
-2521403.0538108237,-179476.42222186434,800945.5998244334,2
2459474.734580384,2920191.727690523,463129.04676510056,2
-2479097.0101388874,-990475.3249957279,136956.49080094125,0
-2786846.5939876568,-992461.3164026808,307163.3414640779,0
-2953721.7199967224,-993614.8584049109,399759.26355966285,0
-2636694.63055262,-991497.4464951982,224139.02418264875,0
-3005888.542698699,-993927.5697901674,428516.70131242037,0
-2877999.1207758905,-993110.257679203,357816.52104322624,0
-982637.5209082407,2425328.739341102,1998563.8139335383,3
-2793416.359655795,-734980.3130297081,514504.52592708636,2
-3215546.869681687,-937505.3664530237,590254.8602054537,0
-2895631.0698371646,-850118.048193946,480453.12286076567,0
-2701824.2034270805,-952841.0060349482,291182.6120824161,0
-2009479.4307895815,-987309.978197788,-123306.31398497266,0
1619836.7686542557,1017928.1014206306,-567505.5746638725,2
-2958618.3024561917,-993652.7612341394,402492.28353241447,0
-2755614.3069657357,236918.0271291429,1260908.6212028763,3
-962739.8147315821,-980483.9182297236,-702506.6419670604,0
-2727114.7969427938,-992124.560437985,274319.68933366035,0
-1478861.210314575,-983785.8204512215,-417169.2378663694,0
-2426932.2022225037,59018.72506661818,936527.2780754387,3
-2672399.918355606,-991715.8129977478,243838.9852059359,0
-2467732.7451526793,-990362.4246242275,130515.17464430898,0
-3091326.39132272,-994516.2187381402,475916.89364070527,0
-1259600.8536722148,-982431.2544772065,-538197.1950978573,0
-965566.2064018697,-980634.2158432382,-700422.4436855189,0
-2133977.6027087662,-988128.8247331835,-54389.33560202678,0
-1870482.6415341122,-906567.9518668375,-137458.3936027605,0
-2827588.613952242,-992791.8085712298,329963.09555221075,0
-2593851.4775703438,-638170.6415622093,479337.95726755087,2
-3007638.552555727,-848292.3502081134,544638.0448238493,0
-2951311.6471959446,-522788.2098718382,770122.7620232957,2
-3101229.3642560556,-728477.134802599,691239.3382478532,0
-2659568.136285812,-991652.1061325069,236817.4754029893,0
2929796.7263955134,2851768.379501597,145317.77930760744,2
-3076264.131581602,-994366.7982400059,467380.39936220704,0
-2665501.4696504353,-991668.4220323506,240012.32869230252,0
-199363.8052205909,-975495.6023561104,-1124951.2658656384,0
-2776694.4457480568,-992424.1143149176,301660.1996910346,0
-2251433.7132821437,-988958.5570791515,10855.133600543486,0
-2958765.035794916,-993651.922212133,402566.39119979943,0
-876292.3956053029,-979995.7490771071,-750043.0721978518,0
-2340371.4548489917,-989482.4377206208,59846.372900907416,0
-1561640.7684674528,-984500.1457655978,-370675.7566211716,0
-2632719.223468126,-991405.2779412391,221677.9323132494,0
-2756157.42668702,-992252.8265385866,290148.8989036142,0
-3187885.674430549,-995124.9281992014,529264.0038224418,0
-2917566.2819896042,-766575.9302118516,558795.0381601389,1
723263.7946347375,1522350.1563894525,332151.4475390115,3
-2297971.417032849,-334777.0715555191,553445.2327937002,2
-3031501.181424202,-994049.5294606682,442511.3343473261,0
-2896448.8638915857,-856089.4538913141,476281.6607287178,0
-1052515.9136369098,-96832.59518057387,46159.70492595888,3
-1554029.617448728,-461285.24087005877,37645.499243249535,2
-2118532.716498132,-339930.9119649145,449076.1536175815,2
-1880430.5335142552,-986563.7056366085,-194337.9735387212,0
-2210017.7831948753,-988604.4847441398,-12393.213043281576,0
-1005770.2342489762,-980536.8247051558,-679594.6564982199,0
-2841422.579154079,-992835.0142426877,337432.48373955075,0
-2448859.578366055,-990269.6847782796,120191.63072928961,0
-2609133.674734075,-874253.0433947039,301519.770240381,0
-2882101.4574230737,71221.18392693682,1200652.720374465,3
-647941.3467513546,-958878.1946205711,-862273.119389488,0
-2821850.6639405177,-992663.7738180718,326430.56715123507,0
-2548422.707141779,-990914.8411512938,175267.3908085141,0
-2873314.0554168653,-894439.9531985684,432949.6036410982,0
-2666974.0020165625,171325.45042231574,1159563.8186119543,3
-2734595.202976063,-422640.90855456993,728064.6093221963,2
-1202131.734975365,-335379.69037748873,-59149.58450125484,2
-2716546.919158983,-391536.64083795773,742548.5689331986,2
-2630318.162979589,-654392.0071620669,486686.8873468421,1
2385777.3851108835,2369987.6043165005,73900.59721240669,3
-2853403.724502133,-992967.4071363024,344276.17465327535,0
-1513515.553774691,2079402.2293211385,2021565.93131528,3
-3152863.1552602598,-436658.14648619434,950836.8102176555,3
-3320165.2884874186,-995995.782828455,602491.7308683674,0
-2956699.1031333795,-771999.7093325441,576451.4619740872,1
-971014.1877939873,111211.94011615065,164138.1192743868,3
1673922.0318502313,2805950.126747051,815873.1556818015,3
-1295786.9886787883,-982558.0562964047,-518604.7821287323,0
1490270.8378610979,-715538.6616860757,-1864632.1549612144,0
-2566552.8950083544,-991056.1243311414,185390.44904328114,0
-726696.6231506304,-979020.4091618953,-832819.1907002405,0
-2046799.3976148171,-987594.0886947968,-102495.05610505049,0
-151259.4295783406,-975036.2776825232,-1152143.7473514266,0
-2396847.475506274,-989907.8308532415,91321.94373982563,0
-1997370.501723882,-479929.13849425834,271167.50328713504,2
-2051107.2601523008,863818.4694665683,1362160.1744680842,3
-2568909.730095125,459249.51008972677,1331973.879439845,3
-2754079.8016074607,-45441.70859289181,1036868.2402204863,3
-1821343.842110443,41407.502774369204,584310.6117804257,3
-2979886.537703949,-358574.224822436,915785.0797576356,3
-2464435.0826685587,95539.251472982,986374.6480406937,3
-1897661.2325990065,-986447.1780338108,-185706.62782703945,0
-2538443.0654468564,548885.0345400103,1385622.7601247495,3
-2288336.393436345,-608903.0971788879,331894.25034237176,2
-987541.1524652946,-413408.47178516106,-241946.8368454912,0
-2747408.332254129,-992254.0561483087,285537.645413213,0
-2635985.003338877,-991491.7166406182,223742.01234424755,0
-3073033.1069195764,-994367.6560636923,465679.0645979093,0
-3096311.2124535814,-501203.6679460429,868281.4197571399,3
-667202.9690345526,-978716.2764549524,-865408.4854141044,1
-2774551.1319444794,-992447.5842751637,300621.9628219985,0
-2994954.340214419,-993833.3674021303,422376.0597294195,0
-2472231.816266747,-990439.0219051867,133191.12417055294,0
-2563042.8693850245,-156877.12328790454,842123.0871644483,3
-2820440.0583609017,-699877.1285120427,557179.8529524832,1
-737330.8107139496,-110990.4754358076,-143240.0659543838,1
-1805708.5157321584,235481.63623336994,728949.4304031855,3
-1118163.310822337,154306.41784385534,279429.4587981377,2
-110461.4730865215,-975009.372834594,-1173775.2794902525,0
-2790289.1997257834,-755205.7942084989,496728.50634494843,1
-1936243.8023768044,-986921.0263611188,-163480.64133677783,0
-175066.5727512706,-94919.61429412127,-443592.29082340177,1
-1919899.993465581,-986783.2059015554,-172647.52790664136,0
-2527532.980069319,914973.9055966494,1668816.9349396476,3
-2865477.7212223466,-34835.881447185995,1107517.3431205396,3
-2682550.041725546,-991827.4426805073,249634.69521542516,0
-2981055.961409632,-993789.4540549568,414869.89361245715,0
-170741.1349385744,7665163.647680912,5683239.8405993795,3
-2680915.9124424616,254929.24558838026,1233094.982730941,3
-2830413.4914368913,-884274.0612762372,417079.0876854659,0
-2565511.608087278,-991037.1583783517,184766.2304805246,0
-2764927.2873205845,-651252.2047146326,564652.5879385578,2
-1913403.0690510108,-986722.665887666,-176314.2127656252,0
-2205862.851679949,1296610.1152165066,1790348.9449435468,3
-2842754.023998106,-992889.8295496143,338351.22779174865,0
-2110162.5587525615,-987974.2611863149,-67564.17161465203,0
-2395414.248142345,-584184.3711992776,410477.1102664052,0
4688207.294118201,1100974.9906963632,-2220567.972853817,1
39397.88765213126,-875531.403142369,-1180252.1597493524,0
-2827531.807807047,-992798.8098474356,329960.7460474503,0
3138991.1205476983,2171818.8936802642,-506640.6616832331,2
-2926779.535194344,-993402.0171830783,384704.5969382648,0
-1555648.0207151014,-984278.1972337253,-374713.2342588833,0
-2614977.0868010195,441513.2132639006,1343674.66754935,3
-2988909.3077523233,-929594.1932372425,469923.7289583556,0
-2690175.424067004,-991841.1997845875,253712.19405527832,0
-2840955.3809588947,-992873.312113352,337337.08095779247,0
-2311071.3570929286,-594681.8400670886,355425.3772252779,1
-1670161.2871146095,-476052.53631485725,91597.54856923106,3
-2613921.3517071404,-991308.4861272802,211378.12826874427,0
-3149501.540409545,-994876.5390209411,508032.2107632234,0
-2847009.9162351275,-992892.796194723,340608.38073501096,0
1930904.4087616089,-737724.1766361229,-2128807.3798279506,0
-2662757.345251692,-991634.7080806287,238431.49240770825,0
-2727119.0438178787,-992114.0457053126,274280.44652129593,0
-2732356.0683362586,483654.2375805086,1442625.2203540716,3
-2998107.4656524253,-681991.7007160634,670636.9640542126,2
-3055262.996487623,-131044.4104668001,1137680.763234888,3
-2389711.3993386496,-683149.899091824,329472.10464034945,0
-1013663.6730836509,-980724.1891257335,-674690.8013430323,0
-2215479.257677109,-543927.4786856871,342608.26633975224,3
-1733892.6720651912,-985365.886046218,-276378.4512693373,0
-647544.3418283211,4653509.273461829,3569902.679615455,3
-3115963.3792095776,-671893.473215688,744401.0340472833,2
-3079776.9186836085,-205208.74144378817,1092552.437326211,2
-2759123.8900277186,-992262.958211747,291754.00500587403,0
-3017278.0382643742,-994035.1738232728,434950.4332549283,0
-3463882.058268149,-996921.1761460286,681968.9779142898,0
1981653.6221804698,2119929.0719350358,98810.27783636237,2
808362.2248610626,7139675.416271969,4720422.622462114,3
-2165085.171227395,-87236.02012124145,674690.3136425394,3
-3165421.9422929785,-994975.1277421104,516820.92504875606,0
-912317.3756050938,-27187.40658978268,22058.58554403251,2
-2742222.4898436926,-713529.8640496912,502599.37836892036,1
-901135.7790970472,-664542.6080043642,-488521.7830652263,0
-453266.7840867997,-976982.2180955466,-985124.5627893737,0
-2346344.7653154638,-989209.9929304018,63517.87459177931,0
-2439090.6906354576,-649818.7143125442,383542.95743186376,1
-1183365.2279331237,-445505.67423906294,-157550.29735291668,0
-1182286.1957891132,102007.5830859557,273529.1222465625,1
-37357.95643297024,-974125.5844603432,-1215832.1670162557,0
-1924326.7340656077,-746211.8686387436,867824.8220097348,3
-2183084.055898229,-572857.351486541,301177.5283413898,1
-2329057.3847682094,-989440.5718939351,53711.79107408563,0
-2890435.3968024114,-993112.986455756,364388.78332031344,0
-2782802.8577657463,-992473.1512402553,305076.51960892824,0
-2842554.6456529163,-992869.4336141979,338165.5665515976,0
-3237483.0791194057,-511122.18590574723,939264.6639558456,2
-2824124.315539045,-992741.418290827,327936.4954979357,0
706109.5007932098,-969321.0223288992,-1627047.8940504524,0
-2558284.1253530513,-990984.086017929,180743.5576118981,0
-2069846.011572135,-987709.3702789329,-89880.62833930226,0
